timestamp;KAHL1 [A];KAHL2 [A]
2026-02-18 16:05:58;3;183
2026-02-18 16:06:48;3;165
2026-02-18 16:06:58;3;208
2026-02-18 16:07:08;3;191
2026-02-18 16:07:18;3;209
2026-02-18 16:07:28;3;169
2026-02-18 16:07:38;3;193
2026-02-18 16:07:48;3;177
2026-02-18 16:08:08;3;159
2026-02-18 16:08:18;3;202
2026-02-18 16:08:28;3;172
2026-02-18 16:08:38;3;161
2026-02-18 16:08:48;3;177
2026-02-18 16:09:08;3;222
2026-02-18 16:09:18;3;182
2026-02-18 16:09:28;3;154
2026-02-18 16:09:38;3;169
2026-02-18 16:09:48;3;205
2026-02-18 16:09:58;3;222
2026-02-18 16:10:08;3;155
2026-02-18 16:10:18;3;134
2026-02-18 16:11:08;3;206
2026-02-18 16:11:18;3;153
2026-02-18 16:11:28;3;182
2026-02-18 16:11:38;3;155
2026-02-18 16:11:58;3;130
2026-02-18 16:12:08;3;110
2026-02-18 16:12:18;3;134
2026-02-18 16:12:28;3;178
2026-02-18 16:12:38;3;204
2026-02-18 16:12:48;3;143
2026-02-18 16:12:58;3;219
2026-02-18 16:13:08;3;179
2026-02-18 16:13:18;3;165
2026-02-18 16:13:28;3;109
2026-02-18 16:13:38;3;79
2026-02-18 16:14:38;3;4
2026-02-18 16:22:18;3;91
2026-02-18 16:22:28;3;75
2026-02-18 16:22:48;3;85
2026-02-18 16:22:58;3;222
2026-02-18 16:23:08;3;191
2026-02-18 16:23:18;3;202
2026-02-18 16:23:28;3;124
2026-02-18 16:23:38;3;162
2026-02-18 16:23:48;3;151
2026-02-18 16:23:58;3;164
2026-02-18 16:24:08;3;151
2026-02-18 16:24:18;3;133
2026-02-18 16:24:28;3;162
2026-02-18 16:24:58;3;139
2026-02-18 16:25:18;3;152
2026-02-18 16:25:28;3;178
2026-02-18 16:25:38;3;163
2026-02-18 16:25:48;3;149
2026-02-18 16:25:58;3;138
2026-02-18 16:26:38;3;154
2026-02-18 16:26:48;3;131
2026-02-18 16:27:08;3;146
2026-02-18 16:27:38;3;133
2026-02-18 16:27:58;3;150
2026-02-18 16:28:18;3;133
2026-02-18 16:28:28;3;143
2026-02-18 16:28:38;3;131
2026-02-18 16:28:48;3;121
2026-02-18 16:28:58;3;141
2026-02-18 16:29:08;3;113
2026-02-18 16:29:18;3;131
2026-02-18 16:29:28;3;120
2026-02-18 16:29:38;3;149
2026-02-18 16:29:48;65;125
2026-02-18 16:29:58;65;138
2026-02-18 16:30:08;81;116
2026-02-18 16:30:18;187;97
2026-02-18 16:30:28;189;85
2026-02-18 16:30:48;192;75
2026-02-18 16:30:58;181;77
2026-02-18 16:31:18;192;7
2026-02-18 16:31:28;172;1
2026-02-18 16:32:08;138;0
2026-02-18 16:32:18;119;0
2026-02-18 16:32:28;109;0
2026-02-18 16:32:38;99;0
2026-02-18 16:33:08;109;0
2026-02-18 16:33:38;136;0
2026-02-18 16:33:58;125;0
2026-02-18 16:34:08;104;0
2026-02-18 16:34:18;75;0
2026-02-18 16:34:48;3;0
2026-02-18 16:34:58;71;0
2026-02-18 16:35:18;3;0
2026-02-18 17:02:09;70;0
2026-02-18 17:02:29;84;0
2026-02-18 17:02:39;123;0
2026-02-18 17:02:59;112;0
2026-02-18 17:03:19;129;0
2026-02-18 17:03:49;114;0
2026-02-18 17:04:09;128;0
2026-02-18 17:04:29;138;0
2026-02-18 17:04:49;153;0
2026-02-18 17:05:29;171;0
2026-02-18 17:05:49;185;0
2026-02-18 17:06:09;218;0
2026-02-18 17:06:39;277;0
2026-02-18 17:06:59;296;0
2026-02-18 17:07:09;281;0
2026-02-18 17:07:19;266;0
2026-02-18 17:07:29;291;0
2026-02-18 17:07:39;253;0
2026-02-18 17:07:49;192;0
2026-02-18 17:07:59;158;0
2026-02-18 17:08:09;143;0
2026-02-18 17:08:39;167;0
2026-02-18 17:09:09;212;0
2026-02-18 17:09:19;229;0
2026-02-18 17:09:29;331;275
2026-02-18 17:09:39;301;79
2026-02-18 17:09:50;241;85
2026-02-18 17:09:59;231;87
2026-02-18 17:10:09;206;81
2026-02-18 17:10:19;184;176
2026-02-18 17:10:30;161;165
2026-02-18 17:10:39;138;139
2026-02-18 17:10:49;149;140
2026-02-18 17:10:59;141;162
2026-02-18 17:11:10;153;143
2026-02-18 17:11:20;158;153
2026-02-18 17:11:39;164;129
2026-02-18 17:11:50;163;164
2026-02-18 17:11:59;143;142
2026-02-18 17:12:09;148;200
2026-02-18 17:12:19;143;165
2026-02-18 17:12:30;167;173
2026-02-18 17:12:39;119;187
2026-02-18 17:12:49;80;191
2026-02-18 17:12:59;71;172
2026-02-18 17:13:19;71;191
2026-02-18 17:13:29;3;156
2026-02-18 17:13:39;3;168
2026-02-18 17:13:50;75;194
2026-02-18 17:14:09;65;160
2026-02-18 17:14:20;3;172
2026-02-18 17:14:29;3;187
2026-02-18 17:14:39;3;164
2026-02-18 17:14:49;3;185
2026-02-18 17:14:59;3;174
2026-02-18 17:15:49;3;152
2026-02-18 17:15:59;3;169
2026-02-18 17:16:09;3;184
2026-02-18 17:16:20;3;169
2026-02-18 17:16:29;3;159
2026-02-18 17:17:39;3;172
2026-02-18 17:18:00;3;152
2026-02-18 17:18:10;3;164
2026-02-18 17:19:10;3;175
2026-02-18 17:19:20;3;152
2026-02-18 17:19:29;3;173
2026-02-18 17:19:50;3;163
2026-02-18 17:20:50;3;143
2026-02-18 17:21:00;3;161
2026-02-18 17:21:10;3;184
2026-02-18 17:21:20;3;168
2026-02-18 17:21:30;3;153
2026-02-18 17:21:50;3;176
2026-02-18 17:22:00;3;165
2026-02-18 17:23:10;3;177
2026-02-18 17:23:50;3;165
2026-02-18 17:24:00;3;187
2026-02-18 17:24:20;3;172
2026-02-18 17:24:30;3;192
2026-02-18 17:24:40;3;176
2026-02-18 17:25:30;3;155
2026-02-18 17:25:40;3;180
2026-02-18 17:26:40;3;170
2026-02-18 17:26:50;3;180
2026-02-18 17:27:40;3;190
2026-02-18 17:28:00;3;203
2026-02-18 17:28:10;3;177
2026-02-18 17:28:30;3;195
2026-02-18 17:28:40;3;185
2026-02-18 17:28:50;3;204
2026-02-18 17:29:00;3;173
2026-02-18 17:29:20;3;185
2026-02-18 17:29:40;3;199
2026-02-18 17:29:50;3;185
2026-02-18 17:30:10;3;174
2026-02-18 17:30:20;3;185
2026-02-18 17:30:40;3;195
2026-02-18 17:31:00;3;177
2026-02-18 17:31:10;3;190
2026-02-18 17:31:20;3;173
2026-02-18 17:31:40;3;209
2026-02-18 17:31:50;3;192
2026-02-18 17:32:10;3;181
2026-02-18 17:33:20;3;213
2026-02-18 17:33:30;3;176
2026-02-18 17:33:50;3;193
2026-02-18 17:34:50;3;173
2026-02-18 17:35:00;3;198
2026-02-18 17:35:40;3;185
2026-02-18 17:36:10;3;201
2026-02-18 17:36:20;3;186
2026-02-18 17:36:50;3;196
2026-02-18 17:37:00;3;179
2026-02-18 17:37:30;3;195
2026-02-18 17:38:50;3;210
2026-02-18 17:39:10;3;181
2026-02-18 17:39:20;3;196
2026-02-18 17:39:30;3;181
2026-02-18 17:39:40;3;196
2026-02-18 17:39:50;3;206
2026-02-18 17:40:10;3;194
2026-02-18 17:40:30;3;208
2026-02-18 17:40:40;3;198
2026-02-18 17:41:00;3;183
2026-02-18 17:41:10;3;173
2026-02-18 17:41:20;3;200
2026-02-18 17:41:50;3;178
2026-02-18 17:42:00;3;191
2026-02-18 17:42:30;3;207
2026-02-18 17:42:50;3;186
2026-02-18 17:43:30;3;212
2026-02-18 17:43:50;3;200
2026-02-18 17:44:10;3;212
2026-02-18 17:44:20;3;189
2026-02-18 17:44:30;3;175
2026-02-18 17:44:40;3;216
2026-02-18 17:44:50;3;203
2026-02-18 17:45:20;3;216
2026-02-18 17:45:30;3;198
2026-02-18 17:45:40;3;188
2026-02-18 17:45:50;3;219
2026-02-18 17:46:00;351;213
2026-02-18 17:46:10;66;198
2026-02-18 17:46:20;70;216
2026-02-18 17:46:30;114;176
2026-02-18 17:46:40;173;203
2026-02-18 17:46:50;182;224
2026-02-18 17:47:00;184;190
2026-02-18 17:47:10;158;183
2026-02-18 17:47:20;202;208
2026-02-18 17:47:30;162;191
2026-02-18 17:47:40;143;171
2026-02-18 17:47:50;168;174
2026-02-18 17:48:00;158;183
2026-02-18 17:48:10;128;185
2026-02-18 17:48:30;103;198
2026-02-18 17:48:40;113;184
2026-02-18 17:49:10;128;172
2026-02-18 17:49:20;137;201
2026-02-18 17:49:30;128;185
2026-02-18 17:49:40;143;189
2026-02-18 17:49:50;154;186
2026-02-18 17:50:00;155;207
2026-02-18 17:50:10;161;185
2026-02-18 17:50:20;158;205
2026-02-18 17:50:30;165;183
2026-02-18 17:50:40;173;194
2026-02-18 17:50:50;184;188
2026-02-18 17:51:00;191;174
2026-02-18 17:51:10;204;184
2026-02-18 17:51:20;191;190
2026-02-18 17:51:40;218;201
2026-02-18 17:51:50;232;187
2026-02-18 17:52:00;271;195
2026-02-18 17:52:10;296;191
2026-02-18 17:52:30;233;189
2026-02-18 17:52:40;182;169
2026-02-18 17:52:50;170;190
2026-02-18 17:53:00;143;179
2026-02-18 17:53:10;135;189
2026-02-18 17:53:50;152;194
2026-02-18 17:54:00;160;173
2026-02-18 17:54:10;166;185
2026-02-18 17:54:20;159;202
2026-02-18 17:54:30;158;171
2026-02-18 17:54:40;143;196
2026-02-18 17:54:50;168;193
2026-02-18 17:55:00;148;187
2026-02-18 17:55:10;152;198
2026-02-18 17:55:30;167;177
2026-02-18 17:55:50;182;201
2026-02-18 17:56:00;158;169
2026-02-18 17:56:10;164;182
2026-02-18 17:56:20;164;171
2026-02-18 17:56:30;191;174
2026-02-18 17:56:50;210;188
2026-02-18 17:57:00;232;209
2026-02-18 17:57:10;215;184
2026-02-18 17:57:20;266;188
2026-02-18 17:57:30;252;190
2026-02-18 17:57:40;254;176
2026-02-18 17:57:50;219;180
2026-02-18 17:58:00;226;195
2026-02-18 17:58:10;197;182
2026-02-18 17:58:20;182;171
2026-02-18 17:58:30;152;174
2026-02-18 17:58:50;139;169
2026-02-18 17:59:00;90;156
2026-02-18 17:59:10;75;175
2026-02-18 17:59:50;70;163
2026-02-18 18:00:00;70;184
2026-02-18 18:00:10;3;177
2026-02-18 18:00:20;3;166
2026-02-18 18:00:30;68;165
2026-02-18 18:00:40;65;176
2026-02-18 18:00:50;3;158
2026-02-18 18:01:10;3;186
2026-02-18 18:01:20;3;167
2026-02-18 18:01:40;3;179
2026-02-18 18:01:50;3;161
2026-02-18 18:02:10;3;172
2026-02-18 18:03:40;3;182
2026-02-18 18:04:00;3;162
2026-02-18 18:04:10;3;172
2026-02-18 18:04:40;3;186
2026-02-18 18:05:00;3;171
2026-02-18 18:05:30;3;181
2026-02-18 18:06:40;3;169
2026-02-18 18:07:20;3;155
2026-02-18 18:07:30;3;170
2026-02-18 18:08:40;3;150
2026-02-18 18:08:50;3;168
2026-02-18 18:09:30;3;158
2026-02-18 18:09:40;3;171
2026-02-18 18:10:10;3;161
2026-02-18 18:10:50;3;172
2026-02-18 18:11:30;3;188
2026-02-18 18:11:40;3;167
2026-02-18 18:11:50;66;177
2026-02-18 18:12:00;72;155
2026-02-18 18:12:11;83;185
2026-02-18 18:12:21;95;165
2026-02-18 18:12:31;94;181
2026-02-18 18:12:51;114;167
2026-02-18 18:13:10;124;176
2026-02-18 18:13:30;103;169
2026-02-18 18:14:01;104;179
2026-02-18 18:14:21;107;164
2026-02-18 18:14:40;133;185
2026-02-18 18:14:51;124;171
2026-02-18 18:15:01;134;163
2026-02-18 18:15:10;163;171
2026-02-18 18:15:21;173;180
2026-02-18 18:15:31;173;162
2026-02-18 18:15:51;183;167
2026-02-18 18:16:11;167;179
2026-02-18 18:16:50;158;165
2026-02-18 18:17:01;172;167
2026-02-18 18:17:11;158;152
2026-02-18 18:17:21;172;171
2026-02-18 18:17:31;162;158
2026-02-18 18:17:41;157;179
2026-02-18 18:17:52;167;177
2026-02-18 18:18:01;163;166
2026-02-18 18:18:21;171;178
2026-02-18 18:18:31;153;170
2026-02-18 18:18:41;166;183
2026-02-18 18:19:01;167;166
2026-02-18 18:19:41;177;174
2026-02-18 18:19:51;167;171
2026-02-18 18:21:01;178;170
2026-02-18 18:21:11;163;182
2026-02-18 18:21:21;174;181
2026-02-18 18:21:31;189;160
2026-02-18 18:21:41;191;177
2026-02-18 18:21:51;182;189
2026-02-18 18:22:01;175;170
2026-02-18 18:22:11;169;187
2026-02-18 18:22:21;177;175
2026-02-18 18:22:41;188;159
2026-02-18 18:22:51;179;170
2026-02-18 18:23:11;159;161
2026-02-18 18:23:31;177;173
2026-02-18 18:23:41;182;184
2026-02-18 18:23:51;192;185
2026-02-18 18:24:01;182;175
2026-02-18 18:24:41;159;180
2026-02-18 18:24:51;174;182
2026-02-18 18:25:01;177;163
2026-02-18 18:25:11;187;181
2026-02-18 18:25:41;195;196
2026-02-18 18:26:01;187;171
2026-02-18 18:26:11;206;199
2026-02-18 18:26:21;191;204
2026-02-18 18:26:31;225;193
2026-02-18 18:26:41;316;169
2026-02-18 18:26:51;316;193
2026-02-18 18:27:11;331;194
2026-02-18 18:27:21;320;179
2026-02-18 18:27:31;316;200
2026-02-18 18:27:41;257;192
2026-02-18 18:27:51;176;182
2026-02-18 18:28:01;128;190
2026-02-18 18:28:11;122;177
2026-02-18 18:28:31;114;166
2026-02-18 18:28:41;115;178
2026-02-18 18:29:01;134;184
2026-02-18 18:29:11;143;164
2026-02-18 18:29:21;151;187
2026-02-18 18:29:31;158;175
2026-02-18 18:29:41;172;179
2026-02-18 18:30:11;185;177
2026-02-18 18:30:31;211;165
2026-02-18 18:30:41;227;170
2026-02-18 18:30:51;241;174
2026-02-18 18:31:01;296;173
2026-02-18 18:31:11;286;189
2026-02-18 18:31:21;261;172
2026-02-18 18:31:31;281;177
2026-02-18 18:31:41;241;180
2026-02-18 18:31:51;207;169
2026-02-18 18:32:01;158;171
2026-02-18 18:32:11;139;158
2026-02-18 18:32:21;143;175
2026-02-18 18:32:41;158;162
2026-02-18 18:32:51;158;180
2026-02-18 18:33:01;158;161
2026-02-18 18:33:11;167;183
2026-02-18 18:33:21;167;163
2026-02-18 18:33:31;182;176
2026-02-18 18:33:41;200;161
2026-02-18 18:33:51;221;181
2026-02-18 18:34:01;250;167
2026-02-18 18:34:11;291;178
2026-02-18 18:34:21;296;166
2026-02-18 18:34:31;306;167
2026-02-18 18:34:41;325;182
2026-02-18 18:34:51;300;177
2026-02-18 18:35:01;236;172
2026-02-18 18:35:11;192;167
2026-02-18 18:35:21;134;168
2026-02-18 18:35:31;119;178
2026-02-18 18:36:11;129;182
2026-02-18 18:36:21;130;153
2026-02-18 18:36:31;154;178
2026-02-18 18:36:41;159;165
2026-02-18 18:36:51;148;174
2026-02-18 18:37:01;148;150
2026-02-18 18:37:11;142;181
2026-02-18 18:37:21;152;170
2026-02-18 18:37:31;162;173
2026-02-18 18:37:41;169;159
2026-02-18 18:38:01;162;188
2026-02-18 18:38:11;167;178
2026-02-18 18:38:41;163;161
2026-02-18 18:38:51;177;156
2026-02-18 18:39:01;182;176
2026-02-18 18:39:11;171;183
2026-02-18 18:39:21;177;170
2026-02-18 18:39:31;182;191
2026-02-18 18:39:51;180;166
2026-02-18 18:40:01;176;181
2026-02-18 18:40:11;167;196
2026-02-18 18:40:21;178;179
2026-02-18 18:40:41;172;161
2026-02-18 18:40:51;174;172
2026-02-18 18:41:21;153;174
2026-02-18 18:41:31;172;171
2026-02-18 18:41:41;152;163
2026-02-18 18:41:51;163;177
2026-02-18 18:42:01;163;160
2026-02-18 18:42:11;152;176
2026-02-18 18:42:31;162;174
2026-02-18 18:43:01;99;154
2026-02-18 18:43:11;83;185
2026-02-18 18:43:21;70;162
2026-02-18 18:43:51;3;166
2026-02-18 18:44:01;3;145
2026-02-18 18:44:11;3;179
2026-02-18 18:44:21;70;167
2026-02-18 18:44:31;70;152
2026-02-18 18:44:41;70;168
2026-02-18 18:44:51;3;164
2026-02-18 18:45:11;3;154
2026-02-18 18:45:31;3;174
2026-02-18 18:45:41;3;163
2026-02-18 18:46:21;3;174
2026-02-18 18:46:31;3;153
2026-02-18 18:47:01;3;170
2026-02-18 18:47:21;3;160
2026-02-18 18:47:51;3;173
2026-02-18 18:48:41;3;163
2026-02-18 18:49:21;3;147
2026-02-18 18:49:41;3;179
2026-02-18 18:49:51;3;166
2026-02-18 18:50:11;3;151
2026-02-18 18:50:21;3;187
2026-02-18 18:50:31;3;143
2026-02-18 18:50:41;3;171
2026-02-18 18:51:21;3;147
2026-02-18 18:51:31;3;175
2026-02-18 18:51:41;3;162
2026-02-18 18:52:11;3;180
2026-02-18 18:52:21;3;167
2026-02-18 18:52:31;3;187
2026-02-18 18:52:41;3;165
2026-02-18 18:53:11;3;180
2026-02-18 18:53:21;3;163
2026-02-18 18:53:41;3;189
2026-02-18 18:53:51;3;165
2026-02-18 18:54:01;3;189
2026-02-18 18:54:21;3;156
2026-02-18 18:54:41;3;166
2026-02-18 18:55:11;3;187
2026-02-18 18:56:01;3;170
2026-02-18 18:56:31;3;192
2026-02-18 18:56:41;3;170
2026-02-18 18:57:11;3;181
2026-02-18 18:57:21;3;170
2026-02-18 18:57:41;3;189
2026-02-18 18:57:51;80;169
2026-02-18 18:58:01;65;187
2026-02-18 18:58:21;95;185
2026-02-18 18:58:31;109;162
2026-02-18 18:58:41;105;178
2026-02-18 18:58:51;129;175
2026-02-18 18:59:01;118;178
2026-02-18 18:59:21;95;191
2026-02-18 18:59:32;89;169
2026-02-18 18:59:51;89;179
2026-02-18 19:00:01;104;144
2026-02-18 19:00:12;118;174
2026-02-18 19:00:41;129;184
2026-02-18 19:00:52;136;172
2026-02-18 19:01:01;114;155
2026-02-18 19:01:11;143;158
2026-02-18 19:01:21;159;176
2026-02-18 19:01:41;147;189
2026-02-18 19:01:51;163;159
2026-02-18 19:02:01;167;173
2026-02-18 19:02:12;168;160
2026-02-18 19:02:22;177;172
2026-02-18 19:02:31;171;183
2026-02-18 19:03:11;162;171
2026-02-18 19:03:21;173;181
2026-02-18 19:03:32;171;167
2026-02-18 19:03:41;158;187
2026-02-18 19:03:51;177;178
2026-02-18 19:04:21;163;179
2026-02-18 19:04:31;182;163
2026-02-18 19:04:42;163;178
2026-02-18 19:05:21;165;163
2026-02-18 19:05:32;172;182
2026-02-18 19:06:42;167;169
2026-02-18 19:06:51;178;185
2026-02-18 19:07:42;182;174
2026-02-18 19:07:52;187;185
2026-02-18 19:08:12;182;168
2026-02-18 19:08:21;182;192
2026-02-18 19:08:31;193;194
2026-02-18 19:08:42;182;167
2026-02-18 19:08:51;158;189
2026-02-18 19:09:01;192;198
2026-02-18 19:09:12;182;200
2026-02-18 19:09:22;176;181
2026-02-18 19:09:42;190;183
2026-02-18 19:10:12;173;167
2026-02-18 19:10:22;187;193
2026-02-18 19:10:32;185;175
2026-02-18 19:10:52;187;208
2026-02-18 19:11:02;180;198
2026-02-18 19:11:12;193;181
2026-02-18 19:11:22;177;187
2026-02-18 19:12:02;188;201
2026-02-18 19:12:11;177;181
2026-02-18 19:12:32;182;167
2026-02-18 19:12:42;192;204
2026-02-18 19:12:52;184;177
2026-02-18 19:13:02;192;188
2026-02-18 19:13:12;182;192
2026-02-18 19:13:22;192;192
2026-02-18 19:13:42;177;203
2026-02-18 19:14:02;187;194
2026-02-18 19:14:52;191;183
2026-02-18 19:15:02;182;198
2026-02-18 19:15:12;192;191
2026-02-18 19:15:32;188;211
2026-02-18 19:15:42;180;173
2026-02-18 19:15:52;193;191
2026-02-18 19:16:12;182;190
2026-02-18 19:16:22;172;191
2026-02-18 19:16:32;186;183
2026-02-18 19:16:42;161;200
2026-02-18 19:16:52;183;187
2026-02-18 19:17:12;187;174
2026-02-18 19:17:22;177;176
2026-02-18 19:17:32;187;170
2026-02-18 19:17:42;172;193
2026-02-18 19:17:52;162;188
2026-02-18 19:18:02;176;165
2026-02-18 19:18:12;173;194
2026-02-18 19:18:22;179;173
2026-02-18 19:18:32;182;183
2026-02-18 19:18:42;192;180
2026-02-18 19:19:02;187;194
2026-02-18 19:19:22;187;176
2026-02-18 19:19:42;178;190
2026-02-18 19:20:02;192;183
2026-02-18 19:20:12;192;199
2026-02-18 19:20:32;197;179
2026-02-18 19:20:42;177;195
2026-02-18 19:20:52;177;208
2026-02-18 19:21:02;188;204
2026-02-18 19:21:12;181;184
2026-02-18 19:21:32;182;198
2026-02-18 19:21:42;164;175
2026-02-18 19:21:52;186;199
2026-02-18 19:22:02;187;189
2026-02-18 19:22:22;176;183
2026-02-18 19:22:42;174;172
2026-02-18 19:22:52;170;194
2026-02-18 19:23:02;172;181
2026-02-18 19:23:12;191;185
2026-02-18 19:23:22;177;177
2026-02-18 19:23:32;181;205
2026-02-18 19:23:42;180;193
2026-02-18 19:24:02;175;177
2026-02-18 19:24:12;176;188
2026-02-18 19:24:22;158;167
2026-02-18 19:24:32;161;186
2026-02-18 19:24:42;172;195
2026-02-18 19:24:52;186;169
2026-02-18 19:25:02;177;182
2026-02-18 19:25:12;181;157
2026-02-18 19:25:22;176;183
2026-02-18 19:25:52;187;179
2026-02-18 19:26:32;172;174
2026-02-18 19:26:52;176;191
2026-02-18 19:27:02;192;189
2026-02-18 19:27:12;177;190
2026-02-18 19:27:32;180;166
2026-02-18 19:27:42;190;177
2026-02-18 19:27:52;182;204
2026-02-18 19:28:02;189;180
2026-02-18 19:28:12;168;179
2026-02-18 19:28:22;182;185
2026-02-18 19:28:32;194;200
2026-02-18 19:28:52;172;174
2026-02-18 19:29:02;183;185
2026-02-18 19:29:12;158;192
2026-02-18 19:29:22;175;172
2026-02-18 19:29:32;193;186
2026-02-18 19:29:42;192;201
2026-02-18 19:29:52;177;195
2026-02-18 19:30:12;181;184
2026-02-18 19:30:22;169;187
2026-02-18 19:30:32;172;176
2026-02-18 19:30:42;162;173
2026-02-18 19:30:52;179;196
2026-02-18 19:31:02;182;164
2026-02-18 19:31:12;174;194
2026-02-18 19:31:32;178;172
2026-02-18 19:31:52;177;188
2026-02-18 19:32:02;167;182
2026-02-18 19:32:12;177;202
2026-02-18 19:32:22;181;178
2026-02-18 19:32:32;179;196
2026-02-18 19:32:42;163;192
2026-02-18 19:33:02;184;183
2026-02-18 19:33:12;192;172
2026-02-18 19:33:22;187;184
2026-02-18 19:33:42;177;167
2026-02-18 19:34:02;192;185
2026-02-18 19:34:32;178;170
2026-02-18 19:34:42;178;198
2026-02-18 19:34:52;176;187
2026-02-18 19:35:02;179;177
2026-02-18 19:35:12;196;198
2026-02-18 19:35:22;180;199
2026-02-18 19:35:32;182;189
2026-02-18 19:35:42;183;171
2026-02-18 19:35:52;194;183
2026-02-18 19:36:02;177;183
2026-02-18 19:36:22;140;193
2026-02-18 19:36:32;80;182
2026-02-18 19:36:52;70;171
2026-02-18 19:37:22;67;187
2026-02-18 19:37:32;3;184
2026-02-18 19:37:42;3;198
2026-02-18 19:38:12;3;180
2026-02-18 19:38:22;65;178
2026-02-18 19:38:32;66;194
2026-02-18 19:38:42;3;187
2026-02-18 19:39:02;3;205
2026-02-18 19:39:22;3;191
2026-02-18 19:39:42;3;181
2026-02-18 19:39:52;3;207
2026-02-18 19:40:12;3;184
2026-02-18 19:40:22;3;210
2026-02-18 19:40:42;3;198
2026-02-18 19:41:02;3;209
2026-02-18 19:41:22;3;185
2026-02-18 19:41:32;3;219
2026-02-18 19:41:42;3;197
2026-02-18 19:42:22;3;185
2026-02-18 19:42:42;3;214
2026-02-18 19:42:52;3;190
2026-02-18 19:43:32;3;205
2026-02-18 19:44:22;3;193
2026-02-18 19:45:02;3;208
2026-02-18 19:45:13;3;192
2026-02-18 19:45:23;3;206
2026-02-18 19:45:32;3;183
2026-02-18 19:45:42;3;199
2026-02-18 19:46:12;3;209
2026-02-18 19:46:22;3;195
2026-02-18 19:46:33;3;169
2026-02-18 19:46:42;3;213
2026-02-18 19:47:02;3;179
2026-02-18 19:47:12;3;200
2026-02-18 19:47:22;3;188
2026-02-18 19:47:32;3;177
2026-02-18 19:47:42;3;200
2026-02-18 19:48:02;3;177
2026-02-18 19:48:12;3;197
2026-02-18 19:48:22;3;173
2026-02-18 19:48:42;65;176
2026-02-18 19:49:02;138;189
2026-02-18 19:49:13;167;198
2026-02-18 19:49:23;177;195
2026-02-18 19:49:43;128;186
2026-02-18 19:49:53;114;193
2026-02-18 19:50:03;128;176
2026-02-18 19:50:12;130;192
2026-02-18 19:50:23;144;195
2026-02-18 19:50:33;143;178
2026-02-18 19:50:42;138;201
2026-02-18 19:50:52;146;190
2026-02-18 19:51:13;156;202
2026-02-18 19:51:32;168;189
2026-02-18 19:51:43;182;187
2026-02-18 19:51:53;172;177
2026-02-18 19:52:02;182;191
2026-02-18 19:52:12;197;179
2026-02-18 19:52:23;191;196
2026-02-18 19:52:33;197;172
2026-02-18 19:52:42;201;195
2026-02-18 19:53:03;220;203
2026-02-18 19:53:13;205;200
2026-02-18 19:53:22;231;210
2026-02-18 19:53:32;276;206
2026-02-18 19:53:43;311;185
2026-02-18 19:53:53;320;208
2026-02-18 19:54:03;286;192
2026-02-18 19:54:13;272;205
2026-02-18 19:54:22;239;192
2026-02-18 19:54:33;221;199
2026-02-18 19:54:43;197;203
2026-02-18 19:54:53;158;231
2026-02-18 19:55:02;128;198
2026-02-18 19:55:22;148;185
2026-02-18 19:55:33;163;199
2026-02-18 19:55:42;167;210
2026-02-18 19:55:53;192;206
2026-02-18 19:56:03;177;204
2026-02-18 19:56:13;202;197
2026-02-18 19:56:23;196;184
2026-02-18 19:56:33;222;184
2026-02-18 19:57:03;241;205
2026-02-18 19:57:13;235;193
2026-02-18 19:57:23;222;202
2026-02-18 19:57:43;204;189
2026-02-18 19:57:53;153;194
2026-02-18 19:58:03;134;189
2026-02-18 19:58:23;138;172
2026-02-18 19:58:33;137;188
2026-02-18 19:58:43;157;181
2026-02-18 19:59:13;172;206
2026-02-18 19:59:23;175;180
2026-02-18 19:59:33;167;191
2026-02-18 19:59:43;192;162
2026-02-18 19:59:53;202;176
2026-02-18 20:00:13;223;193
2026-02-18 20:00:23;238;167
2026-02-18 20:00:33;261;188
2026-02-18 20:00:43;285;180
2026-02-18 20:01:33;266;162
2026-02-18 20:01:43;271;178
2026-02-18 20:01:53;266;195
2026-02-18 20:02:03;296;197
2026-02-18 20:02:13;291;183
2026-02-18 20:02:23;221;163
2026-02-18 20:02:33;182;154
2026-02-18 20:02:43;119;186
2026-02-18 20:02:53;109;175
2026-02-18 20:03:03;114;185
2026-02-18 20:03:23;114;166
2026-02-18 20:03:43;125;178
2026-02-18 20:04:03;134;165
2026-02-18 20:04:13;139;183
2026-02-18 20:04:33;159;183
2026-02-18 20:04:43;154;172
2026-02-18 20:04:53;138;180
2026-02-18 20:05:03;166;183
2026-02-18 20:05:13;148;172
2026-02-18 20:05:23;177;168
2026-02-18 20:05:43;167;182
2026-02-18 20:05:53;169;159
2026-02-18 20:06:03;167;175
2026-02-18 20:06:13;169;165
2026-02-18 20:06:43;158;172
2026-02-18 20:06:53;172;162
2026-02-18 20:07:13;163;188
2026-02-18 20:07:33;171;175
2026-02-18 20:07:53;161;180
2026-02-18 20:08:23;171;180
2026-02-18 20:08:33;167;160
2026-02-18 20:08:43;157;188
2026-02-18 20:08:53;179;172
2026-02-18 20:09:03;167;169
2026-02-18 20:09:23;172;155
2026-02-18 20:09:33;172;179
2026-02-18 20:09:43;172;165
2026-02-18 20:09:53;182;179
2026-02-18 20:10:03;158;191
2026-02-18 20:10:13;162;177
2026-02-18 20:10:43;172;183
2026-02-18 20:11:23;177;157
2026-02-18 20:11:33;162;161
2026-02-18 20:11:53;166;171
2026-02-18 20:12:03;158;158
